title,image,price,discount_price
Luna Sand Indoor Wall & Floor Tile - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/18022020lunasandindoor_1378445662_l.jpg, £25.00, £40.00
Alps Grey Indoor Wall & Floor Tiles - 600x300mm (LAST PACK),https://royalestones.co.uk//uploads/products/20220413alpsgrey03_1835644215_l.jpg, £50.00, £15.95/m
Alps Grey Indoor Wall & Floor Tiles - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/20220413alpsgreyindoor02-copy_1210161869_l.jpg, £30.00, 
Epiro Grey Marble Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/marmo-gris-web-3_1071237328_l.jpg, £30.00, £31.95 /m
Victoria Cloud Porcelain Tile - 600x600mm (Last Pack),https://royalestones.co.uk//uploads/products/vc-main_668605132_l.jpg, £30.00, 
Statuario Classic Bookmatch Porcelain Tile - 2400x1200mm,https://royalestones.co.uk//uploads/products/statuario-classic1-1363571518xl_2125299372_l.jpg, £25.00, £60.00
Eunoia Grey Onyx Porcelain Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/eunoia-gris-web-1a-min_653700737_l.jpg, £25.00, £28.95/m
Volcano Grey Italian Porcelain - 1200x1200x6mm (LAST PACK),https://royalestones.co.uk//uploads/products/volc-gry-2-min_1279373235_l.jpg, £30.00, 
Volcano White Italian Porcelain - 1200x1200x6mm (LAST 1 PACK),https://royalestones.co.uk//uploads/products/vlc-wht-web-1-min_2072182000_l.jpg, £21.00, £60.00
Eclipse Mid Grey Grey Indoor Floor Tile - 600x600(mm),https://royalestones.co.uk//uploads/products/eclipse-mid-grey-web-2_1693576587_l.jpg, £595.00, £28.95/m
Eclipse Ash Indoor Wall & Floor Tile - 594x594mm,https://royalestones.co.uk//uploads/products/luna-ash-indoor-website_1343307347_l.jpeg, £65.00, 
Eclipse Off White Porcelain Tile - 600x300mm (LAST PACK),https://royalestones.co.uk//uploads/products/luna-offwhiteflyer-indoorjpg-copy_2004760368_l.jpg, £100.00, £60.00
Statuario Classic Polished Porcelain Tile - 1200x1200mm (LAST PACK),https://royalestones.co.uk//uploads/products/statuario-classic1-1_363571518_l.jpg, £100.00, £28.95/m
Eco White Indoor Wall & Floor Tiles - 600x300mm (Last Pack),https://royalestones.co.uk//uploads/products/ecowhite-600x300mm-main_600647284_l.jpeg, £28.00, 
Provence Grey Italian Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/provence-grey-12-web-22102165635xl_174967694_l.jpg, £28.00, £50.00
Dublin Gris Porcelain Tile - 600x300mm,https://royalestones.co.uk//uploads/products/dublin-gris-web-1_1885796256_l.jpg, £18.00, £35.95/m
Eunoia Grey Onyx Matt Tiles - 608x608mm,https://royalestones.co.uk//uploads/products/eunoia-grey-1_1670707860_l.jpeg, £34.95 /m, 
Eunoia Rosa Onyx Matt Tiles - 608x608mm,https://royalestones.co.uk//uploads/products/eunoia-rosa-web-1-min_1829061131_l.jpg, , £18.00
Eunoia Beige Onyx Matt Tiles - 608x608mm,https://royalestones.co.uk//uploads/products/eunoia-beige-web-1-min_398549134_l.jpg, £34.95 /m, £14.95/m
Eclipse Silver Indoor Wall & Floor Tile - 600x300mm,https://royalestones.co.uk//uploads/products/eclipse-silver-6x3-web-1_568164228_l.jpg, , 
Baita Fresh Italian Parquet Wood Effect Tile - 600x600x9mm,https://royalestones.co.uk//uploads/products/baita-fresh-web-1-min_68000240_l.jpg, £34.95 /m, £34.95 /m
Baita Natural Italian Parquet Wood Effect Tile - 600x600x9mm,https://royalestones.co.uk//uploads/products/baita-natural-web-1-min_781248344_l.jpg, , 
Lavagna Nero Italian Porcelain - 600x600x10mm,https://royalestones.co.uk//uploads/products/lavagna-black-6x61786814311xl_401302433_l.jpg, £25.00, £34.95 /m
Lavagna Nero Italian Tile - 600x300x10mm,https://royalestones.co.uk//uploads/products/lavagna-black-6x61786814311xl401302433xl_956824001_l.jpg, £40.00, 
Lavagna Bianco Wall & Floor Tile - 600x300x10mm,https://royalestones.co.uk//uploads/products/lavagna-bianco-web-1_1139203386_l.jpg, £40.00, £34.95 /m
Rustic Slate Non Slip Tile - 600x600x9.5mm,https://royalestones.co.uk//uploads/products/slate-natural-web-3_2122144032_l.jpg, £60.00, 
Piazza Board Anti Slip Italian Porcelain - 600x600x9mm (LAST 2 PACKS),https://royalestones.co.uk//uploads/products/pizarra-board-web-11-min_648379052_l.jpg, £37.95 /m, £25.00
Equis Green Square Gloss Wall Tiles - 200x400mm,https://royalestones.co.uk//uploads/products/equis-green-web-1_1273178949_l.jpg, , £15.95/m
Equis Grey Square Gloss Wall Tiles - 200x400mm,https://royalestones.co.uk//uploads/products/equis-grey-web-1_46237056_l.jpg, £37.95 /m, 
Desert Grafito Wall Tile - 300x600mm,https://royalestones.co.uk//uploads/products/desert-grafito-web-1_1955098774_l.jpg, , £40.00
Desert White Wall Tile - 300x600mm,https://royalestones.co.uk//uploads/products/desert-white-web-1_1383684527_l.jpg, £24.95 /m, £29.95/m
Desert Beige Wall Tile - 300x600mm,https://royalestones.co.uk//uploads/products/desert-beige-web-1_1275264583_l.jpg, , 
Desert Grey Wall Tile - 300x600mm,https://royalestones.co.uk//uploads/products/desert-gris-web-1_844132891_l.jpg, £35.00, £40.00
Monaco Victorian - 200x200mm,https://royalestones.co.uk//uploads/products/monaco3-copy-1_1878763776_l.jpg, £50.00, £29.95/m
Desert Black Wall Tile - 300x600mm,https://royalestones.co.uk//uploads/products/desert-black-web-2_345452187_l.jpg, £50.00, 
Glaciar White Matt Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/extreme-white-matt-web-1_356329733_l.jpg, £35.00, £60.00
Marfil Ivory Polished Porcelain Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/marfil-ivory-web-1_295315470_l.jpg, £35.00, £39.95/m
Bibury Beige Polished Porcelain Tile - 1000x1000mm,https://royalestones.co.uk//uploads/products/bibury-1x1-web-1_42126417_l.jpg, £35.00, 
Turquoise Onyx Porcelain Tiles - 1200x1200mm,https://royalestones.co.uk//uploads/products/turquoise-onyx-121201-1-copy_1271872022_l.jpg, £35.00, £37.95 /m
Dome Bone Porcelain Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/dome-bone-web-1_1163254737_l.jpg, £31.95 /m, 
Dome Nut Porcelain Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/dome-nut-web-2_1259418300_l.jpg, , £37.95 /m
Dome Ash Porcelain Tile - 1200x1200mm,https://royalestones.co.uk//uploads/products/dome-ash-web-3_2097865809_l.jpg, £35.00, 
Rohe Snow Porcelain Tile - 1000x1000mm,https://royalestones.co.uk//uploads/products/rohe-snow-web-1b_791208542_l.jpg, £50.00, £24.95 /m
Piazza Fresh Anti Slip Italian Porcelain - 800x800x9mm (LAST PACK),https://royalestones.co.uk//uploads/products/brera-fresh-web-1-min1631436441xl_471396027_l.jpg, £50.00, 
Canova Emprador Italian Extra Large Porcelain Tiles - 1200x2800mm,https://royalestones.co.uk//uploads/products/emprador-web-1-min1582683434xl_399755809_l.jpg, £50.00, £35.00
Horton White Anti-Slip Porcelain Tile - 1000x1000mm,https://royalestones.co.uk//uploads/products/horton-white-web-2-min_2055701390_l.jpg, £65.00, £19.95/m
Rohe Pearl Porcelain Tile - 1200x600mm,https://royalestones.co.uk//uploads/products/rohe-pearl-web-2_1027965528_l.jpg, £50.00, 
Hardblue Grey Spanish Porcelain Tile - 1000x1000x10mm,https://royalestones.co.uk//uploads/products/marbella-grey-web-2-min1628435374xl_922846888_l.jpg, £50.00, £50.00
Ivory Limestone Porcelain Tile - 1200x600x6mm,https://royalestones.co.uk//uploads/products/ivory-limestone-web-1aa_1380520638_l.jpg, £50.00, £33.99/m
Concept White Decor Porcelain Tile - 1200x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/concept-white-web-2-min_1083848338_l.jpg, £43.95, 
Concept Sand Decor Porcelain Tile - 1200x600mm (Last 2 Packs),https://royalestones.co.uk//uploads/products/concept-sand-web-2-min_430021987_l.jpg, £50.00, £50.00
Cambridge Victorian Tile - 200x200mm,https://royalestones.co.uk//uploads/products/whatsapp-image-2022-02-21-at-114835-am_1766161005_l.jpg, £174.60 /m, £33.99/m
Catuni Rosa Hexagon Porcelain Wall Tiles - 258x290mm,https://royalestones.co.uk//uploads/products/catuni-rosa-web-1_679028320_l.jpg, , 
Brenzo Light Polished Tile - 600x300mm (Last Pack),https://royalestones.co.uk//uploads/products/brenzo-light-web-11010078154xl_371153788_l.jpg, £40.00, £35.00
Torino Bianco Wall & Floor Tile - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/torino-bianco_832851460_l.jpg, £30.00, £24.95/m
Brenzo Light Polished Tile - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/brenzo-light60x601595589757xl_665066374_l.jpg, £50.00, 
French Steel Indoor Tiles - 1200x1200mm,https://royalestones.co.uk//uploads/products/frenchsteel1200x1200hr-11859847296xl_588266965_l.jpg, £60.00, £35.00
Brenzo Light Sugar Finish Porcelain Tile - 600x300mm,https://royalestones.co.uk//uploads/products/brenzo-light-web-1_1010078154_l.jpg, £40.00, £24.95/m
Brenzo Light Sugar Finish Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/brenzo-light60x60_1595589757_l.jpg, £40.00, 
Scie Light Italian Porcelain Tile - 600x600x9mm,https://royalestones.co.uk//uploads/products/sci-light-web-1-min_1709680722_l.jpg, £31.95 /m, £35.00
Scie Dark Italian Porcelain Tile - 600x600x9mm (LAST PACK),https://royalestones.co.uk//uploads/products/scie-dark-web-3-min_471908584_l.jpg, , £24.95/m
Scie Grey Italian Porcelain Tile - 600x600x9mm,https://royalestones.co.uk//uploads/products/sci-dark-web-1-min_1794833928_l.jpg, £60.00, 
Dynasty Porcelain Wall & Floor Tile - 600x600mm,https://royalestones.co.uk//uploads/products/dynasty-web-1_233633104_l.jpg, £21.00, £35.00
Sunstone Groa Italian Tile - 600x300mm (Last Pack),https://royalestones.co.uk//uploads/products/sunstonegrova60x30_1550749674_l.jpg, £30.00, £24.95/m
Esparada Grigio Porcelain Tile - 600x600x10mm (Last Pack),https://royalestones.co.uk//uploads/products/esparada-grigio-web-3_1982073618_l.jpg, £21.00, 
Esparada Grigio Porcelain Tile - 600x300mm (Last Pack),https://royalestones.co.uk//uploads/products/esparada-grigio-web-31982073618xl_1134528291_l.jpg, £50.00, £31.95 /m
Eunoia Verde Onyx Porcelain Tile - 1200x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/eunoia-green-web-1_1147940462_l.jpg, £21.00, 
Stream Beige Italian Porcelain Tile - 600x600mm,https://royalestones.co.uk//uploads/products/stream-beige-1_650310873_l.jpg, £21.00, £35.00
Stream Anthracite Italian Porcelain Tile - 600x600mm (Last Pack),https://royalestones.co.uk//uploads/products/stream-anthracite-1_252352129_l.jpg, £40.00, £24.95/m
Luna Sand Indoor Wall & Floor Tile - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/18022020lunasandindoor_1378445662_l.jpg, £40.00, 
Alps Grey Indoor Wall & Floor Tiles - 600x300mm (LAST PACK),https://royalestones.co.uk//uploads/products/20220413alpsgrey03_1835644215_l.jpg, £40.00, £50.00
Silver Grey Granite Paving Slabs - Mix Size Patio Pack,https://royalestones.co.uk//uploads/products/light-grey-granite-mix-1_863267084_l.jpg, £30.00, £30.00
Kandla Grey Driveway Riven Indian Sandstone Setts - Mix Size Pack,https://royalestones.co.uk//uploads/products/kandla-grey-cobbles---1339658936xl205550484xl_492574615_l.jpg, £44.00, £23.95/m
Nexus White Virtue Outdoor Porcelain Paving Slabs - 600x600 Pack,https://royalestones.co.uk//uploads/products/nexus-white-web-101-min-2_2105869000_l.jpg, £35.00, 
Castagno Italian Wood Effect Tile - 1200x400x20mm,https://royalestones.co.uk//uploads/products/castagno-11661909355xl_1148027640_l.jpg, £65.00, £44.00
Stone Quartz Italian Outdoor Tile - 1200x600x20mm,https://royalestones.co.uk//uploads/products/stone-quartz-web-1_1521040429_l.jpg, £60.00, £38.95/m
Loft Light Grey Outdoor Tile - 1000x1000x20mm (LAST STOCK),https://royalestones.co.uk//uploads/products/loft-light-grey-web-1-min_193871430_l.jpg, £64.00, 
Texas Sand Antique Chiselled Edge Porcelain Slab - 905x605x20mm,https://royalestones.co.uk//uploads/products/texas-sand-web-1-min_968930992_l.jpg, £50.00, £35.00
Dark Grey Granite Paving Slabs - 900x200 Pack,https://royalestones.co.uk//uploads/products/granite-9x2-web-2-copy_651544272_l.jpg, £42.95 /m, £21.00/m
Antiqua Rovere Italian Tile - 1200x300x20mm,https://royalestones.co.uk//uploads/products/antique-rovere-web-1_1036088885_l.jpg, , 
Vintage Wood Effect Outdoor Tile - 1200x300x20mm,https://royalestones.co.uk//uploads/products/avana-outdoor-web-3-min_535638783_l.jpg, £60.00, £65.00
Rustic Brick Effect Tile - 170x520mm,https://royalestones.co.uk//uploads/products/rustic-brick-web-1_1344288027_l.jpg, £60.00, £46.95/m
Elm Wood Outdoor Tile - 1200x300x20mm (Only 10m2 in stock),https://royalestones.co.uk//uploads/products/elm-wood-web-1_265042152_l.jpg, £29.95 /m, 
Ardesia Antracite Italian Tile - 1000x500x20mm (Last Pack),https://royalestones.co.uk//uploads/products/ardesai-antracite-web-1_827196811_l.jpg, , £60.00
Tuscany Grey Outdoor Porcelain Paving Tiles - 900x600mm,https://royalestones.co.uk//uploads/products/tuscany-grey-web-144950737xl1232840323xl_510953905_l.jpeg, £45.00, £39.95/m
Volcano Grey Italian Porcelain - 1000x1000x20mm,https://royalestones.co.uk//uploads/products/volcano-grey-photo-1_760084847_l.jpg, £35.95 /m, 
Volcano Dark Grey Outdoor Porcelain - 1000x1000x20mm,https://royalestones.co.uk//uploads/products/volcano-dark-grey-11211374540xl1070546585xl_1436425997_l.jpg, , £64.00
Natura Ebony Wood - 900x450x20mm,https://royalestones.co.uk//uploads/products/natura-wood-ebony-web-1_1814650859_l.jpg, £35.00, £45.00/m
Agathos Multicolour Italian - 1200x600x20mm,https://royalestones.co.uk//uploads/products/agathos-multicolour-web-1_763157239_l.jpg, £63.95 /m, 
Dakota Dark Grey Outdoor Porcelain Slab - 900x600x20mm,https://royalestones.co.uk//uploads/products/dakota-dark-grey-web-101-min_2128641354_l.jpg, , £50.00
Agathos Anthracita Italian - 1200x600x20mm,https://royalestones.co.uk//uploads/products/agathos-anth-web-1-min_47246273_l.jpg, £62.95 /m, £39.95 /m
Brazil Slate Effect Outdoor Porcelain - 600x600x20mm,https://royalestones.co.uk//uploads/products/black-slate-web-1677706695xl1806347674xl_148460798_l.jpg, , £42.95 /m
Brazil Black Slate Paving Slabs - Mix Size Patio Pack,https://royalestones.co.uk//uploads/products/brazil-black-slate-web004_1150619889_l.jpg, £33.95 /m, 
Marmo Calacatta Marble Split Face Effect Porcelain Wall Tiles - 170x520,https://royalestones.co.uk//uploads/products/marmo-calacatta-web-4_219728468_l.jpg, , £60.00
Marbella Graphite Decor Outdoor Porcelain Paving Slabs - 1000x1000x20mm,https://royalestones.co.uk//uploads/products/marbella-decor-web-11-min_238747028_l.jpg, £60.00, £49.95/m
Sunstone Groa Italian - 1200x600x20mm,https://royalestones.co.uk//uploads/products/09062020sunstonegroa5411972072xl-1308866006xl1686524960xl1760195186xl2081178012xl_1606954589_l.jpg, £35.00, 
Pietra Pearl Outdoor Porcelain Tile - 600x600x20mm (LAST PACK),https://royalestones.co.uk//uploads/products/pietra-pearl-web-1-min_80030480_l.jpg, £60.00, £60.00
Travertino Blanco - 1200x600x20mm,https://royalestones.co.uk//uploads/products/travertino-blanco-web-1_220559173_l.jpg, £35.00, £39.95/m
Idemo White Outdoor Porcelain - 900x600x20mm,https://royalestones.co.uk//uploads/products/idemo-white-web-12x6-2_1857506436_l.jpg, £39.99 /m, 
Grovak White Outdoor Tile - 900x600x20mm,https://royalestones.co.uk//uploads/products/grovak-white-web-102a-min_175704211_l.jpg, , £29.95 /m
Rainbow Outdoor Porcelain - Mix Size Patio Pack,https://royalestones.co.uk//uploads/products/rainbow-web-2_283806398_l.jpg, £35.00, 
Kandla Grey Outdoor Porcelain Paving Tiles - 900x600x16mm (LAST PACK),https://royalestones.co.uk//uploads/products/kandla-grey-porcelain-12102375605xl634683916xl_1862370333_l.jpeg, £63.95 /m, £45.00
Eclipse Silver Outdoor Porcelain - 800x800x20mm (LAST PACK),https://royalestones.co.uk//uploads/products/06032021arksilveroutdoor1961505190xl-1966855135xl542659705xl_494384729_l.jpg, , £35.95/m
Idaho White Outdoor Porcelain - 900x600x20mm (LAST PACK),https://royalestones.co.uk//uploads/products/idemo-white-web-1a-min_165411404_l.jpg, £47.95 /m, 
Travertino Beige Outdoor Porcelain - 900x600x20mm,https://royalestones.co.uk//uploads/products/travertino-beige-web-11356649529xl-min_785444875_l.jpg, , £35.95 /m
Roca Anthracite Outdoor Porcelain Slabs - 900x600x20mm,https://royalestones.co.uk//uploads/products/roca-anthracite-web-1_1253880701_l.jpg, £35.00, 
Rustic Slate Non Slip Tile - 600x300x9mm,https://royalestones.co.uk//uploads/products/slate-natural-web-4_2080432097_l.jpg, £50.00, £35.00
Mystone Quartzite Black Italian Tile - 1000x500x20mm (Last Pack),https://royalestones.co.uk//uploads/products/photo-2022-01-23-16-56-48_2144497243_l.jpg, £35.00, £28.94 /m
Idemo Beige Outdoor Tile - 900x600x20mm,https://royalestones.co.uk//uploads/products/idemo-beige-web-a1_521050386_l.jpg, £35.00, £63.95 /m
Santorini White - 1000x1000x20mm,https://royalestones.co.uk//uploads/products/hb-white-web-1_133061673_l.jpg, £50.00, 
Ardesia Cenere Italian Outdoor Porcelain - 1000x500 (Last Pack),https://royalestones.co.uk//uploads/products/ardesia-cenere-web-1_560109427_l.jpg, £30.00, £62.95 /m
Raj Blend & Sawn Sandstone Paving - 900x600 Pack,https://royalestones.co.uk//uploads/products/harvest-sawn-sandstone---4243548448xl_479667513_l.jpg, £35.00, 
Raj Blend Indian Sandstone Paving Slabs - Mix Size Patio Pack,https://royalestones.co.uk//uploads/products/raj-blend-web1_1302473847_l.jpg, £35.00, £33.95 /m
Dark Wood Split Face Effect Outdoor Wall Tile - 150x610mm,https://royalestones.co.uk//uploads/products/dark-wood-split-face-1_1173149663_l.jpg, £45.00, 
Beige Sawn - 600x600x20mm,https://royalestones.co.uk//uploads/products/beige-sawn-new-2660323137xl1635969755xl_505382553_l.jpg, £35.00, £60.00
Hometec Anthracite Porcelain Tile - 600x600mm (LAST PACK),https://royalestones.co.uk//uploads/products/28022020ark-anthracite100x100-copy_1252456285_l.jpg, £21.00, £21.00
Eclipse Off White Porcelain Tile - 600x300mm (LAST PACK),https://royalestones.co.uk//uploads/products/luna-offwhiteflyer-indoorjpg-copy_2004760368_l.jpg, £25.00, £13.95/m
Statuario Classic Polished Porcelain Tile - 1200x1200mm (LAST PACK),https://royalestones.co.uk//uploads/products/statuario-classic1-1_363571518_l.jpg, £55.00, 
Eco White Indoor Wall & Floor Tiles - 600x300mm (Last Pack),https://royalestones.co.uk//uploads/products/ecowhite-600x300mm-main_600647284_l.jpeg, £30.00, £25.00
Concrete Dark Grey Click Vinyl Floor Tiles  - 935x465mm,https://royalestones.co.uk//uploads/products/mc882146c1200x6002-1_144719524_l.jpg, £30.00, £12.95/m
